"id" "country" "group" "ST" "ASP" "GLN" "GLT" "GLY" "PGM" "TKT" "UNC"
3689 3 0 19 2 1 5 3 2 1 5
3690 3 0 583 4 7 10 4 42 51 1
3691 3 0 21 2 1 1 3 2 1 5
3692 3 0 618 1 4 2 2 6 3 5
3693 3 0 45 4 7 10 4 1 7 1
3694 3 0 45 4 7 10 4 1 7 1
3695 3 0 2100 9 25 2 10 22 3 8
3696 3 0 6525 10 81 50 99 120 521 52
3697 3 0 45 4 7 10 4 1 7 1
3698 3 0 50 2 1 12 3 2 1 5
3699 3 0 6456 64 33 22 98 10 17 1
3700 3 0 22 1 3 6 4 3 3 3
3701 3 0 45 4 7 10 4 1 7 1
3702 3 0 21 2 1 1 3 2 1 5
3703 3 0 44 8 1 6 3 2 1 1
3704 3 9 683 35 43 9 5 121 46 21
3705 3 9 637 10 33 22 49 43 82 31
3706 3 9 1225 27 33 22 49 43 7 31
3708 3 9 4848 1 2 73 48 40 97 172
3709 3 9 1371 64 33 20 181 122 17 16
3710 3 9 6537 2 52 29 470 127 99 23
3711 3 9 6228 18 89 77 98 122 86 16
3712 3 9 1276 2 1 29 28 176 57 35
3713 3 9 677 10 81 50 99 120 76 52
3714 3 9 6523 1 33 20 18 116 10 47
3715 3 9 3864 2 59 84 105 126 25 23
3716 3 9 2678 76 70 78 104 116 109 31
3717 3 9 4776 37 52 4 26 129 29 23
3718 3 9 3492 18 2 100 98 138 86 16
3719 3 9 5528 18 70 165 97 115 86 47
3720 3 9 1457 2 165 73 147 220 190 104
3721 3 9 6884 227 297 253 541 424 3 250
3722 3 9 696 2 1 4 28 58 25 58
3723 3 9 1397 2 4 84 105 236 25 57
3724 3 9 1223 27 33 22 49 43 9 31
3725 3 9 6228 18 89 77 98 122 86 16
3726 3 9 4106 2 106 4 48 470 25 23
3728 3 9 3112 2 4 4 48 13 25 57
3729 3 9 2186 64 96 22 100 134 103 16
3730 3 9 11 48 7 10 4 1 7 1
3731 3 9 1275 27 33 22 49 43 82 31
3732 3 9 5207 37 187 4 28 19 24 23
3733 3 9 4355 1 172 95 62 43 32 147
3734 3 9 1275 27 33 22 49 43 82 31
3735 3 9 1275 27 33 22 49 43 82 31
3736 3 9 794 10 81 50 87 120 76 52
3737 3 9 637 10 33 22 49 43 82 31
3738 3 9 1268 27 33 22 49 43 20 31
